time,Bx,By,Bz,BT
55.303540,11.65,29.26,-12.31,33.81
55.312611,12.07,29.23,-11.44,33.63
55.326465,12.57,29.18,-10.47,33.45
55.334464,13.32,29.24,-9.15,33.41
55.345371,14.10,29.17,-8.00,33.37
55.354069,15.12,29.17,-6.72,33.53
55.362772,16.34,29.38,-5.47,34.06
55.374195,18.06,29.80,-4.26,35.11
55.382508,19.89,30.37,-3.29,36.45
55.392638,21.76,30.90,-2.46,37.88
55.403210,23.63,31.27,-1.96,39.24
55.412659,25.34,31.85,-1.70,40.74
55.423137,27.08,32.27,-1.39,42.15
55.432967,27.46,32.77,-3.09,42.87
55.443690,28.60,32.83,-3.15,43.65
55.454783,29.27,32.57,-3.32,43.92
55.462979,29.78,32.11,-3.23,43.91
55.473420,30.13,31.59,-3.18,43.77
55.484981,30.30,31.32,-3.07,43.69
55.493181,30.27,30.87,-2.89,43.33
55.504275,30.09,30.61,-2.65,43.00
55.512983,29.63,30.78,-2.42,42.80
55.522533,29.12,31.02,-2.11,42.60
55.533089,28.43,31.33,-1.78,42.34
55.544834,27.60,31.93,-1.62,42.23
55.555990,26.50,32.49,-1.76,41.96
55.562351,25.25,32.79,-2.05,41.44
55.573773,24.08,33.28,-2.35,41.15
55.583624,22.68,33.68,-2.90,40.71
55.592998,21.40,33.89,-3.34,40.22
55.604687,20.06,33.98,-4.11,39.67
55.613173,18.73,34.12,-4.73,39.21
55.622897,17.32,34.09,-5.37,38.61
55.642768,16.20,34.14,-5.90,38.24
55.644900,15.07,34.21,-6.22,37.89
55.670179,13.93,34.07,-6.60,37.40
55.671378,12.92,34.04,-6.86,37.05
55.672626,12.02,33.85,-7.28,36.66
55.683416,11.20,33.64,-7.50,36.24
55.693041,10.41,33.59,-7.86,36.03
55.704241,9.69,33.42,-8.10,35.72
55.713542,9.00,33.16,-8.25,35.34
55.722760,8.36,33.17,-8.45,35.24
55.738735,7.69,33.27,-8.61,35.22
55.743926,7.17,33.20,-8.80,35.08
55.753765,6.64,33.10,-8.93,34.92
55.762551,6.15,33.07,-8.98,34.82
55.773860,5.67,32.93,-8.81,34.55
55.784320,5.16,32.93,-8.92,34.50
55.793459,4.64,32.85,-8.97,34.37
55.803810,4.21,32.74,-8.94,34.20
55.816913,3.92,32.66,-8.89,34.07
55.823368,3.43,32.61,-8.63,33.91
55.838409,2.90,32.65,-8.33,33.82
55.845901,2.45,32.67,-8.17,33.77
55.854339,2.07,32.50,-8.03,33.54
55.862842,1.81,32.31,-7.86,33.30
55.875117,1.51,32.26,-7.75,33.21
55.885970,1.16,32.12,-7.56,33.02
55.895052,0.78,31.73,-7.43,32.60
55.903996,0.60,31.59,-7.42,32.45
55.913639,0.49,31.50,-7.25,32.33
55.923998,0.27,31.44,-7.20,32.25
55.937103,0.06,31.37,-7.20,32.18
55.944988,-0.12,31.35,-6.94,32.11
55.954161,-0.40,31.29,-6.71,32.01
55.965193,-0.55,31.04,-6.65,31.75
55.972941,-0.74,30.88,-6.55,31.57
55.984845,-0.93,30.85,-6.27,31.50
55.993531,-1.22,30.56,-6.30,31.23
56.003305,-1.50,30.38,-6.10,31.02
56.013242,-1.72,30.27,-5.99,30.90
56.023168,-1.93,30.11,-6.04,30.77
56.032234,-2.05,29.91,-5.86,30.55
56.042605,-2.09,29.80,-5.72,30.42
56.055308,-2.17,29.88,-5.66,30.49
56.064867,-2.23,29.73,-5.83,30.38
56.072936,-2.23,29.71,-5.83,30.36
56.082674,-2.18,29.72,-5.94,30.39
56.094861,-2.09,29.66,-5.97,30.32
56.102177,-2.05,29.66,-5.95,30.32
56.113870,-1.96,29.68,-6.05,30.36
56.124855,-1.99,29.78,-6.10,30.46
56.132825,-1.94,30.09,-6.00,30.74
56.143375,-2.06,29.98,-5.98,30.64
56.153333,-2.03,30.05,-5.86,30.68
56.163118,-2.00,29.85,-5.69,30.46
56.173374,-2.09,29.90,-5.60,30.49
56.182978,-2.09,30.07,-5.55,30.65
56.194496,-2.11,30.21,-5.48,30.77
56.203190,-2.13,30.29,-5.42,30.85
56.213170,-2.16,30.17,-5.44,30.73
56.225699,-2.04,30.27,-5.40,30.81
56.234322,-2.07,30.41,-5.54,30.98
56.250407,-2.06,30.51,-5.65,31.10
56.253217,-2.01,30.52,-5.66,31.11
56.262800,-1.99,30.17,-5.72,30.77
56.273537,-1.98,29.93,-5.80,30.55
56.283726,-1.92,29.84,-5.86,30.47
56.292779,-1.85,29.77,-5.94,30.41
56.302966,-1.90,29.74,-5.93,30.39
56.313377,-1.89,29.73,-5.89,30.37
56.323539,-1.90,29.80,-5.77,30.42
56.336119,-2.00,29.84,-5.83,30.47
56.349245,-2.03,29.99,-5.71,30.59
56.353160,-2.10,30.07,-5.62,30.67
56.362659,-2.09,29.96,-5.69,30.57
56.373364,-2.13,30.05,-5.61,30.64
56.383622,-2.11,29.99,-5.66,30.59
56.392784,-2.10,29.90,-5.65,30.50
56.403386,-2.12,29.85,-5.66,30.46
56.414163,-2.15,29.89,-5.60,30.49
56.430016,-2.15,30.02,-5.66,30.63
56.433061,-2.12,30.10,-5.75,30.71
56.448038,-2.20,30.27,-5.67,30.87
56.453724,-2.16,30.01,-5.71,30.63
56.465158,-2.11,29.80,-5.61,30.40
56.474335,-2.06,29.77,-5.53,30.35
56.485588,-1.96,29.65,-5.51,30.22
56.495123,-1.85,29.66,-5.47,30.21
56.505073,-1.93,29.54,-5.40,30.09
56.512609,-1.92,29.49,-5.43,30.04
56.528264,-1.92,29.43,-5.51,30.00
56.536773,-1.89,29.46,-5.38,30.01
56.544570,-2.04,29.68,-5.39,30.24
56.552937,-2.04,29.67,-5.48,30.24
56.562728,-2.12,29.71,-5.49,30.28
56.573006,-2.13,29.62,-5.45,30.19
56.583706,-2.00,29.51,-5.59,30.10
56.593796,-2.03,29.58,-5.49,30.16
56.604628,-2.06,29.65,-5.37,30.20
56.612968,-2.10,29.69,-5.53,30.28
56.627358,-2.06,29.79,-5.53,30.37
56.636157,-2.12,29.74,-5.51,30.32
56.643770,-2.07,29.79,-5.59,30.38
56.653117,-2.10,29.71,-5.81,30.34
56.663441,-2.18,29.68,-5.77,30.32
56.673411,-2.15,29.68,-5.84,30.33
56.683283,-2.05,29.61,-5.78,30.24
56.693692,-2.06,29.61,-5.81,30.24
56.704709,-1.99,29.66,-5.78,30.28
56.713681,-2.04,29.72,-5.77,30.34
56.723878,-2.05,29.78,-5.60,30.37
56.736193,-2.00,29.80,-5.54,30.38
56.747176,-1.98,29.78,-5.47,30.34
56.753326,-1.92,29.79,-5.49,30.35
56.762780,-1.90,29.66,-5.55,30.23
56.772686,-1.88,29.61,-5.60,30.19
56.782867,-1.90,29.33,-5.64,29.93
56.794750,-1.89,29.39,-5.59,29.98
56.804315,-1.96,29.34,-5.64,29.94
56.812941,-2.01,29.43,-5.69,30.04
56.822506,-2.01,29.56,-5.64,30.16
56.833007,-2.04,29.67,-5.55,30.25
56.844776,-2.10,29.79,-5.60,30.39
56.856594,-2.16,29.78,-5.49,30.36
56.863060,-2.23,29.88,-5.53,30.47
56.872911,-2.13,29.71,-5.70,30.32
56.883105,-2.09,29.72,-5.71,30.33
56.893370,-2.06,29.48,-5.78,30.11
56.909441,-2.04,29.52,-5.84,30.17
56.913352,-2.11,29.30,-5.93,29.97
56.923703,-2.16,29.40,-5.73,30.03
56.941742,-2.12,29.60,-5.67,30.21
56.943415,-2.07,29.72,-5.62,30.32
56.960245,-2.21,29.85,-5.50,30.44
56.963534,-2.22,29.90,-5.50,30.49
56.973266,-2.31,29.98,-5.47,30.56
56.983713,-2.29,29.94,-5.32,30.49
56.992685,-2.18,29.83,-5.37,30.39
57.005145,-2.15,29.80,-5.53,30.39
57.013595,-2.15,29.76,-5.55,30.35
57.023071,-2.18,29.63,-5.53,30.22
57.038730,-2.13,29.65,-5.40,30.21
57.044840,-2.21,29.63,-5.42,30.21
57.056771,-2.17,29.76,-5.39,30.32
57.063369,-2.27,29.62,-5.49,30.21
57.073274,-2.31,29.62,-5.49,30.21
57.083954,-2.27,29.60,-5.45,30.18
57.093437,-2.29,29.49,-5.50,30.08
57.103729,-2.21,29.62,-5.62,30.23
57.113729,-2.17,29.63,-5.80,30.27
57.124182,-2.01,29.60,-5.66,30.20
57.138098,-2.05,29.72,-5.54,30.30
57.144901,-1.94,29.94,-5.55,30.51
57.154400,-1.94,30.05,-5.47,30.60
57.163075,-1.89,29.99,-5.50,30.55
57.173339,-1.88,29.88,-5.48,30.43
57.183625,-1.92,29.79,-5.43,30.34
57.196091,-1.87,29.65,-5.38,30.19
57.202636,-2.00,29.73,-5.45,30.29
57.214892,-1.92,29.61,-5.54,30.18
57.222663,-2.00,29.43,-5.70,30.04
57.233309,-2.07,29.39,-5.82,30.03
57.242583,-2.15,29.55,-5.71,30.17
57.252854,-2.13,29.61,-5.78,30.24
57.268761,-2.09,29.56,-5.77,30.19
57.272989,-2.12,29.51,-5.89,30.17
57.283404,-2.01,29.33,-6.09,30.02
57.293433,-1.94,29.29,-6.12,29.99
57.302716,-1.90,29.17,-6.03,29.85
57.313754,-1.85,29.16,-6.01,29.83
57.323096,-1.84,29.05,-6.19,29.76
57.333551,-1.82,29.06,-6.19,29.77
57.343507,-1.87,29.01,-6.19,29.72
57.353894,-1.92,29.13,-6.14,29.83
57.368171,-1.96,29.02,-6.15,29.73
57.372140,-2.10,28.87,-6.12,29.58
57.382207,-2.15,28.85,-6.19,29.59
57.395685,-2.09,28.69,-6.36,29.46
57.403174,-2.05,28.47,-6.30,29.23
57.412741,-2.06,28.34,-6.38,29.12
57.422443,-2.09,28.29,-6.39,29.08
57.432694,-2.06,28.05,-6.38,28.84
57.442331,-2.03,28.21,-6.33,28.98
57.453827,-1.99,28.29,-6.26,29.04
57.468772,-1.92,28.35,-6.26,29.10
57.473044,-1.94,28.28,-6.15,29.01
57.483778,-1.95,28.33,-6.36,29.10
57.493585,-2.05,28.39,-6.40,29.18
57.502881,-2.03,28.38,-6.45,29.17
57.512706,-2.00,28.56,-6.51,29.36
57.522499,-2.10,28.58,-6.56,29.40
57.532747,-2.03,28.55,-6.73,29.40
57.552890,-1.99,28.60,-6.67,29.43
57.554522,-1.94,28.80,-6.54,29.60
57.562349,-1.94,28.72,-6.40,29.49
57.573076,-1.84,28.73,-6.34,29.48
57.582936,-1.83,28.72,-6.27,29.45
57.593640,-1.87,28.55,-6.22,29.28
57.602439,-1.79,28.39,-6.19,29.11
57.612636,-1.90,28.34,-6.20,29.07
57.622427,-1.95,28.38,-6.16,29.10
57.631990,-2.01,28.34,-6.32,29.11
57.645343,-2.03,28.55,-6.37,29.32
57.652741,-2.03,28.54,-6.22,29.28
57.662133,-1.96,28.55,-6.31,29.30
57.672730,-1.90,28.41,-6.49,29.21
57.682576,-1.94,28.43,-6.43,29.21
57.692555,-1.84,28.39,-6.47,29.17
57.702622,-1.83,28.30,-6.61,29.12
57.713986,-1.76,28.27,-6.51,29.06
57.722494,-1.71,28.07,-6.47,28.86
57.731904,-1.67,27.96,-6.65,28.79
57.743538,-1.70,27.71,-6.77,28.57
57.751807,-1.70,27.83,-6.59,28.65
57.762075,-1.73,27.72,-6.72,28.57
57.773325,-1.81,27.60,-6.66,28.45
57.782728,-1.85,27.62,-6.54,28.44
57.793468,-1.90,27.69,-6.55,28.52
57.807354,-1.96,27.83,-6.47,28.64
57.812466,-1.95,27.88,-6.38,28.66
57.822965,-1.95,28.23,-6.37,29.01
57.832104,-2.03,28.30,-6.39,29.09
57.843545,-2.10,28.43,-6.44,29.22
57.852303,-2.13,28.61,-6.47,29.41
57.863105,-2.10,28.67,-6.53,29.48
57.872772,-2.11,28.61,-6.62,29.44
57.883213,-2.05,28.57,-6.70,29.42
57.892450,-2.07,28.61,-6.73,29.46
57.903160,-2.10,28.55,-6.62,29.38
57.913039,-2.06,28.72,-6.56,29.53
57.922674,-1.92,28.79,-6.39,29.56
57.932994,-1.79,28.93,-6.27,29.65
57.942796,-1.74,28.90,-6.32,29.64
57.953164,-1.71,28.96,-6.25,29.68
57.969816,-1.79,29.15,-6.23,29.86
57.973464,-1.74,29.27,-6.22,29.97
57.982379,-1.70,29.24,-6.17,29.94
57.994201,-1.66,29.06,-6.27,29.78
58.004845,-1.68,28.98,-6.36,29.71
58.012963,-1.72,28.96,-6.34,29.70
58.022678,-1.78,29.05,-6.33,29.78
58.033187,-1.84,29.07,-6.27,29.80
58.042793,-1.66,29.06,-6.17,29.76
58.057916,-1.76,29.05,-6.16,29.75
58.062965,-1.83,29.02,-6.11,29.72
58.073420,-1.84,29.21,-6.09,29.89
58.082679,-1.81,29.23,-6.14,29.92
58.093088,-1.89,29.34,-6.11,30.03
58.103693,-1.89,29.38,-6.06,30.06
58.113281,-1.85,29.49,-6.09,30.17
58.122973,-1.96,29.57,-6.10,30.26
58.133483,-1.93,29.67,-6.14,30.36
58.144879,-1.88,29.85,-6.16,30.54
58.157883,-1.87,29.77,-6.10,30.44
58.163219,-1.87,29.80,-5.99,30.46
58.173437,-1.78,29.66,-6.06,30.32
58.183838,-1.77,29.57,-6.16,30.26
58.192769,-1.72,29.55,-6.11,30.22
58.203786,-1.76,29.57,-6.12,30.25
58.213304,-1.83,29.51,-6.06,30.18
58.222809,-1.92,29.60,-5.95,30.25
58.233384,-1.90,29.67,-5.89,30.31
58.244635,-1.99,29.88,-5.67,30.48
58.259369,-2.00,29.96,-5.64,30.55
58.263423,-2.01,30.07,-5.45,30.63
58.273279,-2.06,29.95,-5.60,30.54
58.285395,-2.07,29.69,-5.73,30.31
58.292959,-1.99,29.62,-5.75,30.24
58.302457,-1.89,29.54,-5.86,30.17
58.313304,-1.87,29.55,-6.00,30.21
58.323315,-1.79,29.45,-6.15,30.14
58.334242,-1.85,29.46,-5.99,30.12
58.343170,-1.85,29.48,-5.99,30.13
58.353412,-1.87,29.66,-5.80,30.28
58.363844,-1.82,29.78,-5.70,30.37
58.377844,-1.89,29.85,-5.62,30.44
58.402059,-1.94,29.87,-5.53,30.43
58.404713,-2.00,29.85,-5.51,30.42
58.406248,-2.05,29.76,-5.50,30.33
58.412536,-1.96,29.56,-5.78,30.18
58.422634,-1.93,29.40,-5.72,30.02
58.433098,-1.90,29.26,-5.80,29.88
58.442922,-1.94,29.13,-5.87,29.78
58.453193,-1.93,29.11,-5.97,29.78
58.462989,-1.96,29.04,-5.90,29.70
58.475503,-2.01,28.96,-5.98,29.64
58.491258,-2.03,29.04,-6.05,29.73
58.493725,-2.06,29.10,-6.03,29.79
58.503139,-2.05,29.01,-6.21,29.74
58.515031,-2.03,29.01,-6.25,29.75
58.522333,-2.01,28.99,-6.19,29.71
58.533530,-1.94,29.05,-6.17,29.76
58.543024,-1.95,29.17,-6.28,29.90
58.553196,-1.95,29.29,-6.11,29.99
58.568628,-1.94,29.38,-6.06,30.06
58.573346,-1.93,29.38,-5.95,30.04
58.582636,-1.93,29.54,-5.86,30.17
58.592992,-1.95,29.40,-5.89,30.05
58.605412,-2.00,29.51,-5.83,30.15
58.614037,-1.96,29.61,-5.77,30.23
58.622984,-1.90,29.51,-5.83,30.14
58.633188,-1.84,29.55,-5.88,30.18
58.643474,-1.81,29.44,-6.00,30.10
58.653228,-1.77,29.68,-5.98,30.33
58.676213,-1.82,29.68,-5.89,30.32
58.677912,-1.77,29.72,-5.92,30.35
58.685824,-1.76,29.60,-6.12,30.28
58.693179,-1.81,29.21,-6.28,29.93
58.705212,-1.81,29.06,-6.33,29.80
58.712962,-1.78,28.98,-6.48,29.74
58.725468,-1.76,28.94,-6.56,29.73
58.733660,-1.78,28.93,-6.55,29.71
58.742337,-1.77,28.93,-6.66,29.74
58.752927,-1.87,29.10,-6.64,29.90
58.765406,-1.87,29.17,-6.48,29.94
58.773249,-1.88,29.27,-6.53,30.05
58.782845,-1.82,29.39,-6.50,30.16
58.792934,-1.93,29.52,-6.37,30.26
58.802862,-2.03,29.44,-6.31,30.17
58.812210,-2.09,29.35,-6.27,30.09
58.822402,-2.11,29.40,-6.25,30.13
58.832248,-2.16,29.46,-6.12,30.17
58.849067,-2.18,29.68,-6.04,30.37
58.854991,-2.21,29.80,-5.89,30.46
58.862724,-2.27,29.87,-5.87,30.52
58.872671,-2.24,29.60,-5.86,30.25
58.882817,-2.15,29.72,-5.78,30.35
58.894045,-2.12,29.77,-5.86,30.41
58.904205,-2.15,29.57,-5.83,30.22
58.912643,-2.09,29.45,-5.75,30.08
58.922596,-1.96,29.24,-5.82,29.88
58.932435,-1.94,29.11,-5.82,29.75
58.947777,-1.89,28.99,-5.80,29.62
58.953248,-1.83,29.05,-5.88,29.69
58.968931,-1.83,28.96,-5.94,29.62
58.974362,-1.74,28.72,-5.88,29.37
58.982968,-1.67,28.73,-6.04,29.41
58.992610,-1.56,28.80,-6.06,29.48
59.003124,-1.63,28.71,-6.10,29.39
59.013025,-1.68,28.90,-6.10,29.59
59.023291,-1.78,29.10,-5.95,29.75
59.033292,-1.78,29.26,-5.75,29.87
59.046705,-1.85,29.48,-5.54,30.05
59.053279,-1.88,29.73,-5.54,30.30
59.063041,-1.94,29.99,-5.38,30.53
59.075893,-2.01,30.02,-5.50,30.59
59.083385,-2.03,30.17,-5.50,30.74
59.093980,-2.00,30.16,-5.39,30.70
59.106248,-1.94,30.02,-5.44,30.57
59.114804,-1.99,29.98,-5.53,30.55
59.125068,-1.94,30.01,-5.56,30.58
59.133420,-2.01,29.96,-5.54,30.54
59.143811,-2.03,30.02,-5.56,30.60
59.153749,-2.04,30.04,-5.49,30.60
59.164808,-2.03,30.11,-5.44,30.66
59.176666,-2.00,30.12,-5.45,30.68
59.183443,-1.98,30.06,-5.42,30.61
59.193335,-1.98,29.98,-5.43,30.53
59.203187,-2.07,29.94,-5.36,30.48
59.214324,-2.04,29.84,-5.37,30.39
59.224552,-2.03,29.77,-5.37,30.32
59.233305,-2.01,29.71,-5.28,30.24
59.242854,-2.04,29.80,-5.26,30.33
59.253647,-2.06,29.82,-5.32,30.36
59.264871,-2.18,29.88,-5.38,30.44
59.275192,-2.15,29.91,-5.45,30.48
59.283058,-2.12,29.68,-5.62,30.29
59.293072,-2.16,29.66,-5.62,30.26
59.306334,-2.17,29.67,-5.55,30.26
59.312976,-2.21,29.71,-5.70,30.33
59.323950,-2.17,29.65,-5.80,30.29
59.333697,-2.21,29.66,-5.71,30.28
59.343490,-2.10,29.79,-5.75,30.41
59.360659,-2.21,29.84,-5.62,30.45
59.364801,-2.13,29.96,-5.62,30.56
59.376104,-2.03,30.06,-5.70,30.66
59.383289,-2.04,29.94,-5.71,30.55
59.392541,-1.96,29.74,-5.56,30.32
59.403057,-2.03,29.71,-5.47,30.27
59.413358,-2.01,29.46,-5.64,30.06
59.423030,-2.03,29.29,-5.72,29.91
59.433528,-1.90,29.35,-5.76,29.97
59.443191,-1.90,29.38,-5.70,29.99
59.458795,-1.95,29.46,-5.71,30.07
59.465876,-1.96,29.61,-5.78,30.23
59.472695,-1.98,29.78,-5.78,30.40
59.482827,-2.01,29.74,-5.87,30.38
59.493477,-2.00,29.88,-5.77,30.50
59.504204,-2.04,30.05,-5.56,30.63
59.513481,-2.03,29.90,-5.55,30.48
59.523483,-2.07,29.89,-5.49,30.46
59.535367,-2.15,29.79,-5.44,30.36
59.544650,-2.12,29.69,-5.38,30.25
59.560074,-2.18,29.77,-5.40,30.33
59.566074,-2.13,29.66,-5.40,30.22
59.572881,-2.16,29.57,-5.40,30.14
59.582345,-2.20,29.28,-5.51,29.88
59.593548,-2.23,29.11,-5.48,29.70
59.602633,-2.17,28.96,-5.66,29.59
59.612649,-2.11,28.68,-5.75,29.33
59.622033,-2.13,28.44,-5.73,29.09
59.633180,-2.09,28.22,-5.84,28.89
59.642829,-2.09,28.16,-5.92,28.85
59.653295,-2.05,28.28,-5.82,28.94
59.663183,-2.00,28.55,-5.78,29.20
59.676525,-2.03,28.72,-5.83,29.37
59.686644,-2.06,28.85,-5.78,29.50
59.693001,-2.06,28.99,-5.70,29.61
59.703202,-2.05,29.10,-5.90,29.76
59.713461,-2.05,29.28,-5.92,29.94
59.723101,-1.99,29.33,-5.75,29.95
59.732803,-2.00,29.24,-5.81,29.88
59.743111,-2.06,29.10,-5.75,29.73
59.752725,-2.00,29.04,-5.67,29.65
59.774420,-2.00,28.96,-5.65,29.58
59.777977,-2.10,29.02,-5.67,29.65
59.787306,-2.07,29.10,-5.58,29.70
59.793379,-2.09,28.98,-5.54,29.57
59.802104,-2.16,28.95,-5.56,29.56
59.812500,-2.22,28.90,-5.61,29.53
59.822469,-2.17,28.87,-5.62,29.49
59.833477,-2.28,28.90,-5.69,29.54
59.842814,-2.33,28.98,-5.60,29.60
59.853115,-2.20,29.07,-5.58,29.68
59.862916,-2.13,29.08,-5.53,29.68
59.873474,-2.13,29.06,-5.43,29.64
59.882422,-2.15,29.08,-5.45,29.67
59.893308,-2.09,29.27,-5.49,29.85
59.903204,-2.07,29.23,-5.59,29.83
59.914212,-2.07,29.19,-5.69,29.82
59.922727,-2.05,29.21,-5.55,29.80
59.934308,-2.12,29.24,-5.51,29.83
59.943308,-2.12,29.34,-5.55,29.94
59.956738,-2.13,29.50,-5.56,30.10
59.967201,-2.10,29.45,-5.59,30.05
59.973440,-2.18,29.27,-5.49,29.86
59.984287,-2.15,29.28,-5.49,29.87
59.993597,-2.17,29.35,-5.34,29.91
60.003313,-2.21,29.23,-5.44,29.82
60.013541,-2.23,29.08,-5.45,29.68
60.022977,-2.26,28.98,-5.39,29.56
60.032583,-2.18,28.78,-5.51,29.38
60.041961,-2.12,28.61,-5.54,29.22
60.053067,-2.09,28.44,-5.65,29.07
60.062547,-2.06,28.08,-5.83,28.76
60.072433,-1.99,27.68,-6.20,28.44
60.082429,-1.92,27.38,-6.48,28.20
60.092507,-1.94,27.04,-6.77,27.94
60.101701,-1.93,26.56,-7.00,27.53
60.112961,-1.88,26.16,-7.10,27.17
60.121709,-1.92,26.05,-7.31,27.12
60.134719,-1.87,25.74,-7.52,26.88
60.143303,-1.96,25.88,-7.48,27.01
60.152419,-1.98,25.86,-7.30,26.95
60.164830,-1.95,25.80,-7.37,26.91
60.171972,-1.77,25.75,-7.30,26.83
60.183019,-1.87,25.79,-7.32,26.87
60.192315,-1.93,25.85,-7.38,26.95
60.201668,-1.89,25.78,-7.39,26.88
60.211928,-1.90,25.89,-7.33,26.97
60.226315,-1.76,25.86,-7.31,26.93
60.231982,-1.76,26.13,-7.33,27.20
60.241720,-1.78,26.44,-7.11,27.44
60.252395,-1.92,26.67,-6.99,27.64
60.262902,-1.87,26.93,-7.00,27.88
60.282276,-1.82,27.13,-6.83,28.04
60.283566,-1.79,27.50,-6.58,28.33
60.292336,-1.82,27.66,-6.36,28.44
60.302760,-1.93,27.90,-6.34,28.68
60.313094,-1.93,28.05,-6.23,28.80
60.326466,-1.99,28.13,-6.20,28.88
60.332751,-1.99,28.34,-6.20,29.08
60.343548,-1.96,28.54,-6.04,29.23
60.352891,-2.10,28.73,-6.12,29.45
60.362405,-2.20,28.88,-6.16,29.61
60.373937,-2.16,29.12,-6.20,29.85
60.383638,-2.15,29.12,-5.99,29.81
60.392579,-2.12,29.23,-5.94,29.90
60.402630,-2.10,29.22,-6.11,29.93
60.412989,-2.09,29.21,-6.00,29.89
60.425043,-2.11,29.22,-5.97,29.90
60.432739,-2.03,29.34,-5.88,29.99
60.443279,-1.99,29.46,-5.82,30.10
60.453272,-1.98,29.62,-5.72,30.23
60.468851,-1.96,29.83,-5.70,30.43
60.476634,-2.00,29.79,-5.76,30.41
60.482746,-2.01,29.73,-5.72,30.34
60.493100,-1.96,29.74,-5.76,30.36
60.502958,-2.01,29.66,-5.87,30.30
60.513209,-2.07,29.58,-5.83,30.23
60.523058,-2.16,29.43,-5.94,30.10
60.533223,-2.21,29.28,-6.06,29.98
60.543236,-2.24,29.23,-6.22,29.97
60.554732,-2.17,29.18,-6.15,29.90
60.563641,-2.12,29.38,-5.95,30.05
60.576132,-2.10,29.40,-5.86,30.05
60.583049,-2.03,29.35,-5.64,29.96
60.592905,-2.00,29.29,-5.65,29.90
60.605718,-1.87,29.27,-5.55,29.85
60.612738,-1.88,29.35,-5.49,29.92
60.624232,-1.87,29.40,-5.38,29.95
60.633342,-1.87,29.41,-5.40,29.96
60.643710,-1.89,29.50,-5.34,30.04
60.652977,-1.98,29.57,-5.47,30.14
60.666207,-2.05,29.66,-5.49,30.23
60.672542,-2.13,29.67,-5.56,30.26
60.682601,-2.21,29.41,-5.58,30.02
60.692187,-2.26,29.39,-5.56,30.00
60.706160,-2.22,29.19,-5.65,29.82
60.713081,-2.23,29.15,-5.81,29.80
60.722412,-2.32,29.10,-5.83,29.77
60.733094,-2.28,28.90,-5.83,29.57
60.742790,-2.18,28.96,-5.83,29.62
60.758728,-2.07,29.00,-5.73,29.63
60.766544,-2.04,29.33,-5.75,29.96
60.773700,-1.93,29.21,-5.83,29.85
60.783435,-1.90,29.29,-5.92,29.94
60.792661,-1.88,29.34,-5.72,29.95
60.802868,-1.81,29.26,-5.81,29.88
60.812814,-1.77,29.35,-5.88,29.99
60.823646,-1.78,29.39,-5.84,30.02
60.833095,-1.72,29.45,-5.93,30.09
60.842664,-1.68,29.56,-5.81,30.17
60.857255,-1.61,29.73,-5.75,30.32
60.866684,-1.56,29.73,-5.60,30.29
60.873022,-1.57,29.79,-5.69,30.37
60.883245,-1.48,29.72,-5.73,30.30
60.892314,-1.37,29.74,-5.83,30.34
60.902720,-1.31,29.91,-6.00,30.54
60.912954,-1.24,29.96,-6.12,30.61
60.922982,-1.02,30.13,-6.39,30.82
60.933276,-0.81,30.26,-6.66,30.99
60.956560,-0.52,30.55,-7.09,31.36
60.958157,-0.10,30.89,-7.36,31.75
60.965094,0.31,31.38,-7.62,32.29
60.972843,0.68,31.73,-7.86,32.70
60.982915,1.32,31.85,-8.36,32.96
60.993198,1.98,32.18,-8.92,33.45
61.002934,2.44,32.37,-9.50,33.82
61.013701,2.95,32.57,-10.08,34.22
61.023830,3.53,32.93,-10.43,34.72
61.032896,4.15,32.95,-11.00,34.99
61.042414,4.79,32.93,-11.60,35.24
61.052585,5.47,32.83,-12.15,35.43
61.063401,6.10,32.66,-12.53,35.51
61.072704,6.62,32.51,-12.57,35.48
61.087376,7.49,32.12,-12.69,35.34
61.092751,8.22,31.66,-12.64,35.07
61.102807,8.95,31.02,-12.86,34.76
61.113238,9.49,30.54,-12.85,34.46
61.123175,10.08,30.12,-12.92,34.29
61.132654,10.60,30.18,-12.81,34.46
61.143161,10.85,30.29,-12.71,34.60
61.152687,10.99,30.37,-12.79,34.73
61.163363,10.89,30.49,-12.96,34.87
61.176765,10.60,30.63,-13.33,35.05
61.187675,10.10,30.74,-13.59,35.10
61.193415,9.70,30.87,-13.90,35.21
61.202775,9.09,30.95,-14.26,35.27
61.214830,8.48,30.93,-14.88,35.35
61.223438,7.88,30.68,-15.52,35.28
61.233779,7.39,30.55,-15.96,35.25
61.243219,6.81,30.45,-16.45,35.27
61.253583,6.42,30.46,-16.76,35.36
61.285002,6.15,30.51,-17.20,35.56
61.286429,5.92,30.54,-17.69,35.78
61.287028,5.64,30.63,-18.19,36.07
61.296136,5.34,30.43,-18.69,36.11
61.303048,5.20,30.57,-19.25,36.50
61.313784,5.08,30.50,-20.11,36.88
61.323279,5.09,30.63,-20.79,37.37
61.335507,5.14,30.89,-21.61,38.05
61.344085,5.16,31.05,-22.20,38.52
61.353452,5.12,31.35,-22.79,39.10
61.367618,5.27,31.55,-23.09,39.45
61.376479,5.48,31.74,-23.31,39.77
61.382981,5.65,31.90,-23.48,40.02
61.393993,5.78,31.89,-23.58,40.08
61.403019,5.82,31.83,-23.64,40.08
61.412173,5.88,31.70,-23.51,39.90
